clade_name	SRR3950465_SRR3950465_db1.metaphlan	SRR3950469_SRR3950469_db1.metaphlan	SRR3950473_SRR3950473_db1.metaphlan	SRR3950478_SRR3950478_db1.metaphlan	SRR3950483_SRR3950483_db1.metaphlan	SRR3950487_SRR3950487_db1.metaphlan
k__Bacteria|p__Firmicutes|c__CFGB1355|o__OFGB1355	0.0	0.0	0.0	0.0	0.0	0.1026
k__Bacteria|p__Verrucomicrobiota|c__Opitutia|o__Puniceicoccales	0.0	0.0	0.0	0.0	0.0	0.06705
k__Bacteria|p__Firmicutes|c__CFGB72924|o__OFGB72924	0.0	0.0	0.0	0.0	0.62103	0.15826
k__Bacteria|p__Firmicutes|c__CFGB84123|o__OFGB84123	0.0	0.0	0.0	0.0	0.07198	0.22239
k__Bacteria|p__Firmicutes|c__CFGB2942|o__OFGB2942	0.0	0.0	0.0	0.0	0.07047	0.37425
k__Bacteria|p__Firmicutes|c__CFGB1298|o__OFGB1298	0.0	0.0	0.0	0.0	0.06236	0.05731
k__Bacteria|p__Firmicutes|c__CFGB2949|o__OFGB2949	0.0	0.0	0.0	0.0	0.04952	0.03123
k__Bacteria|p__Firmicutes|c__CFGB10325|o__OFGB10325	0.0	0.0	0.0	0.0	0.04567	0.0
k__Bacteria|p__Firmicutes|c__CFGB58291|o__OFGB58291	0.0	0.0	0.0	0.0	0.0	0.01244
k__Bacteria|p__Firmicutes|c__CFGB79152|o__OFGB79152	0.0	0.0	0.0	0.0	0.0	0.01182
k__Bacteria|p__Firmicutes|c__CFGB51793|o__OFGB51793	0.0	0.0	0.0	0.0	0.0	0.01156
k__Bacteria|p__Firmicutes|c__CFGB1778|o__OFGB1778	0.0	0.0	0.0	0.0	0.0	0.01012
k__Bacteria|p__Firmicutes|c__CFGB73185|o__OFGB73185	0.0	0.0	0.0	0.0	0.01214	0.0155
k__Bacteria|p__Firmicutes|c__CFGB94730|o__OFGB94730	0.0	0.0	0.0	0.0	0.0098	0.01744
k__Bacteria|p__Firmicutes|c__CFGB3023|o__OFGB3023	0.0	0.0	0.0	0.0	0.00934	0.02499
k__Bacteria|p__Firmicutes|c__CFGB94728|o__OFGB94728	0.0	0.0	0.0	0.0	0.00839	0.04141
k__Bacteria|p__Firmicutes|c__CFGB1780|o__OFGB1780	0.0	0.0	0.0	0.0	0.00649	0.0
k__Bacteria|p__Bacteroidota|c__CFGB4405|o__OFGB4405	0.0	0.0	0.0	0.0	1.28986	0.4224
k__Bacteria|p__Bacteroidota|c__CFGB529|o__OFGB529	0.0	0.0	0.0	0.0	0.70232	0.78728
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070	0.0	0.0	0.0	0.0	0.0	0.06094
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales	0.0	0.0	0.0	0.00605	0.0	0.0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified	0.0	0.0	0.0	0.0015	0.0	0.0
k__Bacteria|p__Campylobacterota|c__Epsilonproteobacteria|o__Campylobacterales	0.00028	0.0	0.0	0.00743	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2930|o__OFGB2930	0.0	0.0	0.0	0.0	0.0	0.02024
k__Bacteria|p__Firmicutes|c__CFGB6280|o__OFGB6280	0.0	0.0	0.0	0.0	0.0	0.02024
k__Bacteria|p__Firmicutes|c__CFGB30328|o__OFGB30328	0.0	0.0	0.0	0.0	0.0	0.01536
k__Bacteria|p__Firmicutes|c__CFGB2923|o__OFGB2923	0.0	0.0	0.0	0.0	0.0	0.02443
k__Bacteria|p__Firmicutes|c__CFGB94688|o__OFGB94688	0.0	0.0	0.0	0.0	0.0	0.02316
k__Bacteria|p__Firmicutes|c__CFGB9272|o__OFGB9272	0.0	0.0	8e-05	0.0	0.00155	0.016
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales	0.0	0.0	0.0	0.02224	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1527|o__OFGB1527	0.0	0.0	0.0	0.01982	0.01269	0.0
k__Bacteria|p__Firmicutes|c__CFGB51794|o__OFGB51794	0.0	0.0	0.0	0.0	0.0	0.4466
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Nanoperiomorbia|o__Candidatus_Nanoperiomorbales	0.0	0.0	0.0	0.0	0.0	0.43291
k__Bacteria|p__Firmicutes|c__CFGB84772|o__OFGB84772	0.0	0.0	0.0	0.0	0.0	0.33361
k__Bacteria|p__Firmicutes|c__CFGB8294|o__OFGB8294	0.0	0.0	0.0	0.0	0.0	0.19217
k__Bacteria|p__Pseudomonadota|c__CFGB2394|o__OFGB2394	0.0	0.0	0.0	0.0	0.0	0.14595
k__Bacteria|p__Elusimicrobiota|c__Elusimicrobia|o__Elusimicrobiales	0.0	0.0	0.0	0.0	0.0	0.14077
k__Bacteria|p__Firmicutes|c__CFGB2889|o__OFGB2889	0.0	0.0	0.0	0.0	0.0	0.13561
k__Bacteria|p__Firmicutes|c__CFGB32970|o__OFGB32970	0.0	0.00238	0.00148	0.00204	0.0381	0.01695
k__Bacteria|p__Firmicutes|c__CFGB58251|o__OFGB58251	0.0	0.0	0.0	0.0	0.0	0.0542
k__Bacteria|p__Firmicutes|c__CFGB1779|o__OFGB1779	0.0	0.0	0.0	0.0	0.0	0.04719
k__Bacteria|p__Chloroflexota|c__CFGB94700|o__OFGB94700	0.0	0.0	0.0	0.0	0.0	0.04229
k__Eukaryota|p__Eukaryota_unclassified|c__Bigyra|o__Opalinata	0.0	0.0	0.0	0.0	0.0	0.03469
k__Bacteria|p__Firmicutes|c__CFGB73223|o__OFGB73223	0.0	0.0	0.0	0.0	0.0	0.03262
k__Bacteria|p__Bacteroidota|c__CFGB671|o__OFGB671	0.0	0.0	0.0	0.0	0.0	0.03239
k__Bacteria|p__Firmicutes|c__CFGB32310|o__OFGB32310	0.0	0.0	0.0	0.0	0.0	0.02464
k__Bacteria|p__Firmicutes|c__CFGB10318|o__OFGB10318	0.0	0.0	0.0	0.0	0.0	0.1312
k__Bacteria|p__Firmicutes|c__CFGB1763|o__OFGB1763	0.0	0.0	0.0	0.0	0.0	0.12881
k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840	0.0	0.01404	0.01405	0.01248	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB9120|o__OFGB9120	0.0	0.00596	0.00637	0.00514	0.05003	0.03218
k__Bacteria|p__Firmicutes|c__CFGB94770|o__OFGB94770	0.0	0.0056	0.0031	0.00483	0.0227	0.03086
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales	0.0	0.00133	0.00076	0.01307	0.04419	0.00124
k__Bacteria|p__Firmicutes|c__CFGB79315|o__OFGB79315	0.0	0.00076	0.0	0.00083	0.56605	0.02251
k__Bacteria|p__Firmicutes|c__CFGB73902|o__OFGB73902	0.0	0.00063	0.00052	0.00068	0.0	0.01573
k__Bacteria|p__Bacteroidota|c__CFGB629|o__OFGB629	0.0	0.00019	0.0	0.06882	3.80568	0.0
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified	0.0	7e-05	0.0	0.0	0.1167	0.11989
k__Eukaryota|p__Fornicata|c__Fornicata_unclassified|o__Diplomonadida	0.0	0.0	0.0	0.00121	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Neisseriales	0.0	0.0	0.0	0.00086	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473	0.0	0.0	0.0	0.00049	0.0	0.00056
k__Bacteria|p__Mycoplasmatota|c__CFGB1630|o__OFGB1630	0.0	0.0	0.0	0.00014	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales	0.0049	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2997|o__OFGB2997	0.00296	0.0	0.0	0.0	0.02128	0.27428
k__Bacteria|p__Firmicutes|c__CFGB73062|o__OFGB73062	0.00286	0.0	0.0	0.0	0.02543	0.75468
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765	0.00283	0.13449	0.14951	0.12739	0.413	0.9187
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048	0.00257	0.0	0.0	0.0	0.0	0.00027
k__Bacteria|p__Firmicutes|c__CFGB1218|o__OFGB1218	0.00219	0.00304	0.00338	0.0043	0.03231	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales	4.16623	1.25411	1.20381	3.45824	9.39984	8.63015
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2.26935	1.58767	1.4471	1.9032	15.33885	8.13144
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2.24862	5.14786	4.84074	4.95837	6.453	5.27161
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.01036	0.20307	0.2203	0.68123	0.19445	0.09738
k__Bacteria|p__Firmicutes|c__CFGB1359|o__OFGB1359	0.01012	0.00923	0.01232	0.01066	0.0612	0.06069
k__Bacteria|p__Firmicutes|c__CFGB3062|o__OFGB3062	0.00699	0.02034	0.016	0.0157	0.54789	1.44168
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pasteurellales	0.04212	0.00957	0.00811	0.19785	0.02023	0.03652
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales	0.04182	0.0	0.0	0.0	0.10151	0.12141
k__Bacteria|p__Firmicutes|c__CFGB2834|o__OFGB2834	0.03881	0.0	0.0	0.0	0.09228	0.66898
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	0.03054	0.00083	0.0	0.00121	0.00128	0.0
k__Bacteria|p__Firmicutes|c__CFGB2881|o__OFGB2881	0.00034	0.0	0.0	0.0	0.03607	0.00438
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011	0.0	0.0	0.0	0.0	0.0049	0.0002
k__Bacteria|p__Firmicutes|c__CFGB78465|o__OFGB78465	0.0	0.0	0.0	0.0	0.00485	0.0
k__Bacteria|p__Mycoplasmatota|c__CFGB1800|o__OFGB1800	0.0	0.0	0.0	0.0	0.00475	0.0
k__Bacteria|p__Firmicutes|c__CFGB1474|o__OFGB1474	0.0	0.0	0.0	0.0	0.00388	0.0
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503	0.0	0.0	0.0	0.0	0.00353	0.00588
k__Bacteria|p__Firmicutes|c__CFGB1311|o__OFGB1311	0.0	0.0	0.0	0.0	0.00288	0.0
k__Bacteria|p__Firmicutes|c__CFGB84486|o__OFGB84486	0.0	0.0	0.0	0.0	0.00267	0.00869
k__Bacteria|p__Mycoplasmatota|c__CFGB1789|o__OFGB1789	0.0	0.0	0.0	0.0	0.00237	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	86.23714	83.90236	84.73056	80.81715	44.45115	49.97346
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae	0.01036	0.18674	0.20469	0.54407	0.08509	0.02654
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales|f__Bifidobacteriaceae	0.01784	0.19841	0.18942	0.41738	0.7854	0.49654
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	0.0199	0.05705	0.0554	0.11945	0.00518	0.10721
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_incertae_sedis	0.02044	0.00131	0.00082	0.00018	0.10671	0.0267
k__Bacteria|p__Firmicutes|c__CFGB2837|o__OFGB2837|f__FGB2837	0.02109	0.0	0.0	0.0	0.08857	0.52357
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	0.02523	0.10301	0.09791	0.16965	0.08991	0.03185
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	0.0	0.0	0.0	0.00086	0.0	0.0
k__Eukaryota|p__Fornicata|c__Fornicata_unclassified|o__Diplomonadida|f__Hexamitidae	0.0	0.0	0.0	0.00121	0.0	0.0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified|f__Candidatus_Saccharibacteria_unclassified	0.0	0.0	0.0	0.0015	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae	0.0	0.0	0.0	0.00605	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1527|o__OFGB1527|f__FGB1527	0.0	0.0	0.0	0.01982	0.01269	0.0
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	0.0	0.0	0.0	0.02224	0.0	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae	0.0	0.0	0.0	0.08922	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2881|o__OFGB2881|f__FGB2881	0.00034	0.0	0.0	0.0	0.03607	0.00438
k__Bacteria|p__Firmicutes|c__CFGB77220|o__OFGB77220|f__FGB77220	0.00037	0.0	0.0	0.0	0.00917	0.08412
k__Bacteria|p__Firmicutes|c__CFGB94833|o__OFGB94833|f__FGB94833	0.00038	0.0	0.0	0.0	0.0	0.00473
k__Bacteria|p__Firmicutes|c__CFGB1354|o__OFGB1354|f__FGB1354	0.00075	0.00519	0.00828	0.00659	2.49703	0.5349
k__Bacteria|p__Mycoplasmatota|c__CFGB1630|o__OFGB1630|f__FGB1630	0.0	0.0	0.0	0.00014	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	0.0	0.0	0.0	0.00023	0.0	0.00842
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473|f__FGB1473	0.0	0.0	0.0	0.00049	0.0	0.00056
k__Bacteria|p__Firmicutes|c__CFGB78699|o__OFGB78699|f__FGB78699	0.0	0.0	0.0	0.0	0.0	0.0071
k__Bacteria|p__Firmicutes|c__CFGB9272|o__OFGB9272|f__FGB9272	0.0	0.0	8e-05	0.0	0.00155	0.016
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	0.41967	0.31644	0.29061	0.58824	0.2173	0.22933
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae	0.51019	0.01785	0.0161	0.10497	0.0	0.0038
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	0.76261	3.53201	3.37533	3.01892	0.35013	1.42326
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	1.6253	1.08188	0.94442	1.03967	14.53136	7.59043
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	1.64409	0.53728	0.53517	0.67636	0.13189	0.78619
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	1.94259	5.9756	5.53775	5.0025	0.00197	4.27892
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	2.24862	5.14786	4.84074	4.95837	6.453	5.27161
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae	4.16172	1.24901	1.20186	3.45207	9.39207	8.6218
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	85.14527	80.36108	81.34659	77.78541	43.80066	48.44025
k__Bacteria|p__Campylobacterota|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	0.00028	0.0	0.0	0.00743	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765	0.00283	0.13449	0.14951	0.12739	0.413	0.9187
k__Bacteria|p__Firmicutes|c__CFGB73062|o__OFGB73062|f__FGB73062	0.00286	0.0	0.0	0.0	0.02543	0.75468
k__Bacteria|p__Firmicutes|c__CFGB2997|o__OFGB2997|f__FGB2997	0.00296	0.0	0.0	0.0	0.02128	0.27428
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae	0.00451	0.0051	0.00195	0.00617	0.00776	0.00835
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Mycobacteriaceae	0.0049	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB4623|o__OFGB4623|f__FGB4623	0.0051	0.0	0.0	0.0	0.00291	0.00343
k__Bacteria|p__Firmicutes|c__CFGB9989|o__OFGB9989|f__FGB9989	0.00682	0.01209	0.01051	0.00972	0.37219	0.28104
k__Bacteria|p__Firmicutes|c__CFGB3062|o__OFGB3062|f__FGB3062	0.00699	0.02034	0.016	0.0157	0.54789	1.44168
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.00781	0.00811	0.00653	0.07305	0.02406	0.02993
k__Bacteria|p__Firmicutes|c__CFGB1359|o__OFGB1359|f__FGB1359	0.01012	0.00923	0.01232	0.01066	0.0612	0.06069
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	0.09183	0.21277	0.22995	0.54182	0.00185	0.0802
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054	0.09324	0.07523	0.06606	0.08389	2.19359	0.53725
k__Bacteria|p__Firmicutes|c__CFGB94588|o__OFGB94588|f__FGB94588	0.0934	0.45835	0.55722	0.40717	0.0	0.1603
k__Bacteria|p__Lentisphaerota|c__CFGB2378|o__OFGB2378|f__FGB2378	0.14386	0.0	0.0	0.0	0.0	0.51313
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	0.15908	0.00049	0.00058	0.00181	0.14293	0.00291
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936|f__FGB14936	0.24849	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB58291|o__OFGB58291|f__FGB58291	0.0	0.0	0.0	0.0	0.0	0.01244
k__Bacteria|p__Firmicutes|c__CFGB30328|o__OFGB30328|f__FGB30328	0.0	0.0	0.0	0.0	0.0	0.01536
k__Bacteria|p__Firmicutes|c__CFGB6280|o__OFGB6280|f__FGB6280	0.0	0.0	0.0	0.0	0.0	0.02024
k__Bacteria|p__Firmicutes|c__CFGB2930|o__OFGB2930|f__FGB2930	0.0	0.0	0.0	0.0	0.0	0.02024
k__Bacteria|p__Firmicutes|c__CFGB94688|o__OFGB94688|f__FGB94688	0.0	0.0	0.0	0.0	0.0	0.02316
k__Bacteria|p__Firmicutes|c__CFGB2923|o__OFGB2923|f__FGB2923	0.0	0.0	0.0	0.0	0.0	0.02443
k__Bacteria|p__Firmicutes|c__CFGB32310|o__OFGB32310|f__FGB32310	0.0	0.0	0.0	0.0	0.0	0.02464
k__Bacteria|p__Bacteroidota|c__CFGB671|o__OFGB671|f__FGB671	0.0	0.0	0.0	0.0	0.0	0.03239
k__Bacteria|p__Firmicutes|c__CFGB73223|o__OFGB73223|f__FGB73223	0.0	0.0	0.0	0.0	0.0	0.03262
k__Eukaryota|p__Eukaryota_unclassified|c__Bigyra|o__Opalinata|f__Blastocystidae	0.0	0.0	0.0	0.0	0.0	0.03469
k__Bacteria|p__Chloroflexota|c__CFGB94700|o__OFGB94700|f__FGB94700	0.0	0.0	0.0	0.0	0.0	0.04229
k__Bacteria|p__Mycoplasmatota|c__CFGB4690|o__OFGB4690|f__FGB4690	0.0	0.0	0.0	0.0	0.0	1.9563
k__Bacteria|p__Firmicutes|c__CFGB1779|o__OFGB1779|f__FGB1779	0.0	0.0	0.0	0.0	0.0	0.04719
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	0.03054	0.00083	0.0	0.00121	0.00128	0.0
k__Bacteria|p__Firmicutes|c__CFGB2834|o__OFGB2834|f__FGB2834	0.03881	0.0	0.0	0.0	0.09228	0.66898
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae	0.04182	0.0	0.0	0.0	0.10151	0.12141
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.04212	0.00957	0.00811	0.19785	0.02023	0.03652
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	0.0551	0.13297	0.16326	0.13594	0.34374	0.1658
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0.0662	0.00636	0.00684	0.00864	0.11982	0.08046
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	0.07131	0.0334	0.02697	0.07953	0.07911	0.06712
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	0.07707	0.00241	0.00122	0.00236	0.03453	0.01741
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Butyricicoccaceae	0.07754	0.00438	0.00505	0.04645	0.04848	0.00625
k__Bacteria|p__Bacteroidota|c__CFGB658|o__OFGB658|f__FGB658	0.00106	0.00124	0.0	0.00149	4.96233	2.13077
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292|f__FGB1292	0.00122	0.0	0.0	0.0	0.00903	0.0
k__Bacteria|p__Firmicutes|c__CFGB4605|o__OFGB4605|f__FGB4605	0.00171	0.00527	0.00518	0.00381	0.00487	0.02209
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified	0.00201	0.0	0.0	0.0	1.93783	2.617
k__Bacteria|p__Firmicutes|c__CFGB1218|o__OFGB1218|f__FGB1218	0.00219	0.00304	0.00338	0.0043	0.03231	0.0
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048|f__FGB3048	0.00257	0.0	0.0	0.0	0.0	0.00027
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified|f__Bacillota_unclassified	0.0	7e-05	0.0	0.0	0.1167	0.11989
k__Bacteria|p__Bacteroidota|c__CFGB629|o__OFGB629|f__FGB629	0.0	0.00019	0.0	0.06882	3.80568	0.0
k__Bacteria|p__Firmicutes|c__CFGB73902|o__OFGB73902|f__FGB73902	0.0	0.00063	0.00052	0.00068	0.0	0.01573
k__Bacteria|p__Firmicutes|c__CFGB79315|o__OFGB79315|f__FGB79315	0.0	0.00076	0.0	0.00083	0.56605	0.02251
k__Bacteria|p__Firmicutes|c__CFGB58251|o__OFGB58251|f__FGB58251	0.0	0.0	0.0	0.0	0.0	0.0542
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070|f__FGB3070	0.0	0.0	0.0	0.0	0.0	0.06094
k__Bacteria|p__Verrucomicrobiota|c__Opitutia|o__Puniceicoccales|f__Puniceicoccaceae	0.0	0.0	0.0	0.0	0.0	0.06705
k__Bacteria|p__Firmicutes|c__CFGB1355|o__OFGB1355|f__FGB1355	0.0	0.0	0.0	0.0	0.0	0.1026
k__Bacteria|p__Firmicutes|c__CFGB10021|o__OFGB10021|f__FGB10021	0.0	0.0	0.0	0.0	0.00644	0.11132
k__Bacteria|p__Firmicutes|c__CFGB1780|o__OFGB1780|f__FGB1780	0.0	0.0	0.0	0.0	0.00649	0.0
k__Bacteria|p__Firmicutes|c__CFGB94728|o__OFGB94728|f__FGB94728	0.0	0.0	0.0	0.0	0.00839	0.04141
k__Bacteria|p__Firmicutes|c__CFGB59449|o__OFGB59449|f__FGB59449	0.0	0.0	0.0	0.0	5e-05	0.00313
k__Bacteria|p__Firmicutes|c__CFGB78785|o__OFGB78785|f__FGB78785	0.0	0.0	0.0	0.0	0.00011	0.0
k__Bacteria|p__Firmicutes|c__CFGB79270|o__OFGB79270|f__FGB79270	0.0	0.0	0.0	0.0	0.00045	0.02407
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis	0.0	0.0	0.0	0.0	0.00053	0.0
k__Bacteria|p__Firmicutes|c__CFGB31455|o__OFGB31455|f__FGB31455	0.0	0.0	0.0	0.0	0.00072	0.32068
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	0.02691	0.0	0.0	0.0	0.00307	0.00873
k__Bacteria|p__Firmicutes|c__CFGB10325|o__OFGB10325|f__FGB10325	0.0	0.0	0.0	0.0	0.04567	0.0
k__Bacteria|p__Firmicutes|c__CFGB2949|o__OFGB2949|f__FGB2949	0.0	0.0	0.0	0.0	0.04952	0.03123
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae	0.0	0.0	0.0	0.0	0.00087	0.00057
k__Bacteria|p__Firmicutes|c__CFGB2960|o__OFGB2960|f__FGB2960	0.0	0.0	0.0	0.0	0.00108	0.0
k__Bacteria|p__Mycoplasmatota|c__CFGB1789|o__OFGB1789|f__FGB1789	0.0	0.0	0.0	0.0	0.00237	0.0
k__Bacteria|p__Firmicutes|c__CFGB84486|o__OFGB84486|f__FGB84486	0.0	0.0	0.0	0.0	0.00267	0.00869
k__Bacteria|p__Firmicutes|c__CFGB1311|o__OFGB1311|f__FGB1311	0.0	0.0	0.0	0.0	0.00288	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Maliibacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0011
k__Bacteria|p__Firmicutes|c__CFGB52309|o__OFGB52309|f__FGB52309	0.0	0.0	0.0	0.0	0.0	0.00157
k__Bacteria|p__Firmicutes|c__CFGB1347|o__OFGB1347|f__FGB1347	0.0	0.0	0.0	0.0	0.0	0.00157
k__Bacteria|p__Firmicutes|c__CFGB83270|o__OFGB83270|f__FGB83270	0.0	0.0	0.0	0.0	0.0	0.00184
k__Bacteria|p__Firmicutes|c__CFGB1201|o__OFGB1201|f__FGB1201	0.0	0.0	0.0	0.0	0.0	0.0019
k__Bacteria|p__Firmicutes|c__CFGB78307|o__OFGB78307|f__FGB78307	0.0	0.0	0.0	0.0	0.0	0.00205
k__Bacteria|p__Firmicutes|c__CFGB72728|o__OFGB72728|f__FGB72728	0.0	0.0	0.0	0.0	0.0	0.00258
k__Bacteria|p__Firmicutes|c__CFGB2921|o__OFGB2921|f__FGB2921	0.0	0.0	0.0	0.0	0.0	0.00395
k__Bacteria|p__Lentisphaerota|c__Lentisphaeria|o__Victivallales|f__Victivallaceae	0.0	0.0	0.0	0.0	0.0	0.00605
k__Bacteria|p__Firmicutes|c__CFGB72814|o__OFGB72814|f__FGB72814	0.0	0.0	0.0	0.0	0.0	0.00032
k__Bacteria|p__Firmicutes|c__CFGB1289|o__OFGB1289|f__FGB1289	0.0	0.0	0.0	0.0	0.0	0.00039
k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840|f__FGB2840	0.0	0.01404	0.01405	0.01248	0.0	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.0	0.01633	0.01561	0.04793	0.10936	0.07084
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Beduinellaceae	0.0	0.0173	0.01596	0.01319	0.00788	0.04415
